FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.004150	0.008545	-0.016418
0.003754	0.008545	-0.020569
0.003387	0.006958	-0.016113
0.003021	0.007599	-0.018005
0.002686	0.006653	-0.015778
0.002380	0.005707	-0.018982
0.002075	0.005707	-0.018982
0.001801	0.005066	-0.017700
0.001556	0.004425	-0.023437
0.001312	0.003784	-0.027588
0.001099	0.003174	-0.023743
0.000885	0.003174	-0.023743
0.000732	0.003174	-0.023437
0.000549	0.002838	-0.019287
0.000427	0.002533	-0.020874
0.000305	0.001892	-0.018646
0.000214	0.002838	-0.016418
0.000122	0.001282	-0.018646
0.000061	0.001587	-0.025665
0.000031	0.000336	-0.016418
0.000000	0.001282	-0.019928
0.000000	0.000946	-0.013245
0.000031	0.000336	-0.014191
0.000061	0.000946	-0.019623
0.000122	0.000641	-0.015778
0.000183	0.000641	-0.020874
0.000305	0.000336	-0.017395
0.000397	0.000336	-0.019623
0.000549	-0.000305	-0.021515
0.000702	0.000000	-0.019623
0.000885	0.000000	-0.027252
0.001068	-0.000641	-0.025665
0.001282	0.000000	-0.021515
0.001526	0.000336	-0.016418
0.001770	0.001282	-0.017700
0.002045	0.000336	-0.014832
0.002350	0.000946	-0.016754
0.002655	0.000336	-0.024078
0.002991	0.000946	-0.018005
0.003326	0.000641	-0.016113
0.003693	0.000946	-0.019623
0.004089	0.001282	-0.017059
0.004517	0.001892	-0.019623
0.004944	0.001587	-0.015472
0.005371	0.001587	-0.020569
0.005859	0.002228	-0.018005
0.006348	0.002228	-0.019287
0.006836	0.002533	-0.023102
0.007355	0.003174	-0.015778
0.007904	0.003479	-0.025330
0.008484	0.003784	-0.019928
0.009064	0.004425	-0.022156
0.009674	0.004730	-0.018005
0.010284	0.005371	-0.016113
0.010925	0.005371	-0.013550
0.011597	0.006012	-0.010376
0.012268	0.006317	-0.015778
0.012970	0.006958	-0.012604
0.013672	0.006958	-0.015778
0.014435	0.008850	-0.018982
0.015167	0.008545	-0.012939
0.015961	0.009491	-0.013885
0.016754	0.009796	-0.010681
0.017548	0.011078	-0.015472
0.018402	0.011688	-0.007843
0.019257	0.012024	-0.012299
0.020111	0.012634	-0.010376
0.020996	0.013275	-0.013550
0.021912	0.014221	-0.009430
0.022827	0.014862	-0.011658
0.023773	0.015808	-0.005920
0.024750	0.016449	-0.009430
0.025726	0.018005	-0.006226
0.026733	0.018646	-0.005280
0.027740	0.019287	-0.004974
0.028778	0.020233	-0.003357
0.029846	0.020874	-0.001770
0.030914	0.021484	-0.006226
0.032013	0.022430	-0.012299
0.033112	0.023071	-0.009735
0.034241	0.024323	-0.010071
0.035400	0.025909	-0.007843
0.036560	0.025909	-0.002747
0.037750	0.027496	-0.003052
0.038940	0.028748	-0.009430
0.040161	0.029694	-0.006226
0.041412	0.030334	-0.004333
0.042664	0.031281	-0.003693
0.043945	0.033173	-0.000183
0.045227	0.034454	-0.002106
0.046539	0.035065	-0.004974
0.047882	0.036011	0.002350
0.049225	0.037292	0.000122
0.050568	0.038544	0.002350
0.051971	0.039490	0.009369
0.053345	0.041077	0.008728
0.054779	0.041718	0.003632
0.056213	0.042969	0.005554
0.057648	0.043915	0.001740
0.059113	0.045807	0.002045
0.060608	0.047089	0.005219
0.062103	0.048340	0.009369
0.063629	0.050232	0.009369
0.065186	0.051819	0.008087
0.066711	0.052765	0.005219
0.068298	0.054352	0.003967
0.069885	0.055939	0.009674
0.071472	0.057190	0.007446
0.073120	0.058777	0.016052
0.074738	0.060028	0.013824
0.076416	0.061920	0.016388
0.078064	0.062561	0.012543
0.079773	0.064453	0.022095
0.081451	0.066040	0.020203
0.083191	0.067932	0.022095
0.084930	0.069519	0.017975
0.086670	0.071106	0.020203
0.088440	0.072357	0.015106
0.090240	0.073639	0.022736
0.092041	0.075531	0.022430
0.093842	0.077087	0.017975
0.095673	0.079010	0.021790
0.097534	0.080261	0.022095
0.099396	0.082794	0.023376
0.101288	0.083740	0.028168
0.103180	0.085632	0.024658
0.105072	0.087219	0.024963
0.107025	0.088806	0.025940
0.108948	0.091003	0.031982
0.110901	0.092590	0.029114
0.112885	0.094482	0.034515
0.114868	0.096680	0.031036
0.116882	0.098572	0.032623
0.118896	0.099854	0.032623
0.120941	0.102051	0.033875
0.122986	0.103973	0.036102
0.125031	0.105225	0.039612
0.127106	0.107758	0.034515
0.129211	0.109344	0.037720
0.131317	0.111542	0.034851
0.133423	0.113739	0.039307
0.135559	0.115021	0.039612
0.137726	0.117859	0.042175
0.139893	0.119751	0.040253
0.142059	0.121979	0.044708
0.144257	0.124176	0.045044
0.146454	0.125458	0.050446
0.148682	0.127655	0.042175
0.150909	0.129852	0.043457
