FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.763519	0.792114	0.476532
0.760529	0.788666	0.470825
0.757568	0.786438	0.469849
0.754578	0.783295	0.468567
0.751587	0.781372	0.464111
0.748596	0.778229	0.469208
0.745605	0.775696	0.469849
0.742584	0.773163	0.462219
0.739563	0.769073	0.458710
0.736542	0.765594	0.445648
0.733521	0.762421	0.448822
0.730499	0.760223	0.454895
0.727478	0.757996	0.448212
0.724426	0.754852	0.457123
0.721375	0.752625	0.455200
0.718353	0.748840	0.451385
0.715302	0.746948	0.459351
0.712219	0.742523	0.458405
0.709167	0.739349	0.452667
0.706116	0.736511	0.448517
0.703033	0.732727	0.445007
0.699951	0.729248	0.438660
0.696869	0.726410	0.427490
0.693787	0.723572	0.431000
0.690704	0.721680	0.438660
0.687622	0.719147	0.436432
0.684540	0.715363	0.437378
0.681427	0.712494	0.435150
0.678345	0.709656	0.430054
0.675232	0.705566	0.425262
0.672119	0.702698	0.429718
0.669037	0.699860	0.423676
0.665924	0.697021	0.431335
0.662811	0.694183	0.428467
0.659698	0.691345	0.432587
0.656555	0.688171	0.426544
0.653442	0.685333	0.426849
0.650330	0.682495	0.427185
0.647217	0.678711	0.422089
0.644073	0.675537	0.416687
0.640961	0.672363	0.404572
0.637817	0.669525	0.409973
0.634705	0.666046	0.407104
0.631561	0.662903	0.404266
0.628418	0.660675	0.408722
0.625305	0.658478	0.413177
0.622162	0.654999	0.412537
0.619019	0.651520	0.405518
0.615875	0.647095	0.396301
0.612732	0.643311	0.401062
0.609619	0.641418	0.400421
0.606476	0.637634	0.400757
0.603333	0.634766	0.398193
0.600189	0.632568	0.405212
0.597046	0.629395	0.402039
0.593903	0.625946	0.399475
0.590790	0.622467	0.390869
0.587646	0.618347	0.392151
0.584503	0.615814	0.389282
0.581360	0.612671	0.384521
0.578247	0.609497	0.384827
0.575104	0.606354	0.383240
0.571960	0.603821	0.384827
0.568817	0.600647	0.376556
0.565704	0.598114	0.381317
0.562561	0.594330	0.386108
0.559448	0.592133	0.387054
0.556305	0.588959	0.382599
0.553192	0.584869	0.382294
0.550079	0.581390	0.372101
0.546936	0.577911	0.371765
0.543823	0.576019	0.375275
0.540710	0.572540	0.377197
0.537598	0.569366	0.380035
0.534485	0.566223	0.367004
0.531372	0.563049	0.369537
0.528259	0.559570	0.361267
0.525146	0.555481	0.357758
0.522064	0.552948	0.352997
0.518951	0.550110	0.355225
0.515869	0.547241	0.357117
0.512787	0.543793	0.354584
0.509674	0.540619	0.359344
0.506592	0.537781	0.359344
0.503510	0.535248	0.355225
0.500458	0.531769	0.358063
0.497375	0.528290	0.357758
0.494293	0.524506	0.353607
0.491241	0.521667	0.352661
0.488190	0.518494	0.350433
0.485138	0.515015	0.346924
0.482086	0.512177	0.341827
0.479034	0.509338	0.347900
0.475983	0.506805	0.343750
0.472961	0.503326	0.344391
0.469910	0.499847	0.334503
0.466888	0.497009	0.335144
0.463867	0.493225	0.335144
0.460846	0.490387	0.328766
0.457825	0.487854	0.331970
0.454834	0.484680	0.334198
0.451843	0.482483	0.336731
0.448853	0.479309	0.336426
0.445862	0.476166	0.332916
0.442871	0.473633	0.329742
0.439911	0.470490	0.333557
0.436920	0.467010	0.331635
0.433960	0.463196	0.333862
0.431000	0.460693	0.326874
0.428070	0.457214	0.316986
0.425110	0.454681	0.318604
0.422180	0.452789	0.323364
0.419250	0.449005	0.318604
0.416321	0.446472	0.319550
0.413422	0.443634	0.318909
0.410522	0.440460	0.315399
0.407623	0.436981	0.313507
0.404724	0.433838	0.306183
0.401825	0.431305	0.315399
0.398956	0.428131	0.314117
0.396088	0.425934	0.312866
0.393219	0.422760	0.314453
0.390381	0.420227	0.315399
0.387543	0.417084	0.314758
0.384705	0.413605	0.313507
0.381866	0.410767	0.309998
0.379059	0.407288	0.307434
0.376251	0.404449	0.304260
0.373444	0.401917	0.303619
0.370667	0.399078	0.301392
0.367859	0.396545	0.293762
0.365112	0.392761	0.293121
0.362335	0.390839	0.297241
0.359589	0.387390	0.296295
0.356842	0.384521	0.296936
0.354095	0.382324	0.296600
0.351379	0.379150	0.294067
0.348663	0.376648	0.292480
0.345947	0.373169	0.293427
0.343262	0.370636	0.291534
0.340576	0.368744	0.299469
0.337891	0.366211	0.296936
0.335236	0.362732	0.295349
0.332581	0.359253	0.290558
0.329926	0.356415	0.293121
0.327301	0.354187	0.287048
0.324677	0.350739	0.283234
0.322052	0.348206	0.279419
0.319458	0.345673	0.284210
0.316864	0.343781	0.286438
0.314301	0.340942	0.279724
0.311707	0.338074	0.279114
0.309174	0.335571	0.277832
0.306610	0.333344	0.280701
0.304077	0.330811	0.276245
0.301575	0.327026	0.272736
0.299042	0.324829	0.274963
0.296539	0.321960	0.270172
0.294067	0.320709	0.278778
0.291595	0.317230	0.279114
0.289124	0.315033	0.281342
0.286682	0.312164	0.284821
0.284241	0.309662	0.285797
0.281830	0.306793	0.275909
0.279419	0.304291	0.271149
0.277008	0.301117	0.267303
0.274628	0.299225	0.269226
0.272247	0.296387	0.266998
0.269867	0.294159	0.262543
0.267548	0.291962	0.259674
0.265198	0.289734	0.258087
0.262878	0.287231	0.257446
0.260559	0.284698	0.263184
0.258270	0.282471	0.262848
0.255981	0.280579	0.262207
0.253723	0.278046	0.267639
0.251465	0.274902	0.256805
0.249237	0.272675	0.255219
0.247009	0.270782	0.258392
0.244781	0.267944	0.257446
0.242584	0.265411	0.267944
0.240387	0.263519	0.262207
0.238220	0.260681	0.255219
0.236084	0.258789	0.254272
0.233917	0.255615	0.254883
0.231812	0.253418	0.251709
0.229675	0.251190	0.250427
0.227600	0.248657	0.252991
0.225494	0.247711	0.250427
0.223419	0.244568	0.251068
0.221375	0.242981	0.251404
0.219330	0.239502	0.251709
0.217316	0.238251	0.249481
0.215302	0.236359	0.246307
0.213318	0.233826	0.250763
0.211334	0.231598	0.246307
0.209351	0.229706	0.250122
0.207397	0.227814	0.245331
0.205475	0.225616	0.254272
0.203552	0.224030	0.247559
0.201660	0.222137	0.247894
0.199768	0.219604	0.247559
0.197906	0.217377	0.248535
0.196045	0.214874	0.242157
0.194214	0.213287	0.237061
0.192383	0.211060	0.238007
0.190582	0.209808	0.237061
0.188782	0.207916	0.243744
0.187012	0.206024	0.241852
0.185242	0.203796	0.242798
0.183502	0.202545	0.240234
0.181793	0.200653	0.237701
0.180084	0.197784	0.233887
0.178375	0.196228	0.243439
0.176697	0.194946	0.235138
0.175049	0.193054	0.235779
0.173401	0.191467	0.231018
0.171783	0.189575	0.227814
0.170166	0.187378	0.235779
0.168579	0.185791	0.228149
0.166992	0.184204	0.236115
0.165436	0.182312	0.236420
0.163879	0.180115	0.230377
0.162384	0.178528	0.234528
0.160858	0.176636	0.230377
0.159363	0.175049	0.226562
0.157898	0.173157	0.230377
0.156433	0.172516	0.236115
0.154999	0.170929	0.232300
0.153595	0.169037	0.231323
0.152191	0.167480	0.232605
0.150787	0.165558	0.232300
0.149445	0.164001	0.228455
0.148071	0.162415	0.226868
0.146759	0.161133	0.226868
0.145447	0.159576	0.227814
0.144135	0.157684	0.229736
0.142853	0.156738	0.229736
0.141602	0.155457	0.225586
0.140350	0.154205	0.221130
0.139130	0.152618	0.226868
0.137939	0.150726	0.228149
0.136749	0.149445	0.223999
0.135559	0.147888	0.222412
0.134430	0.147247	0.224976
