FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/10/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.612244	0.643616	-0.535522
0.609161	0.636688	-0.543793
0.606110	0.634766	-0.537415
0.603027	0.634155	-0.547302
0.599976	0.630341	-0.546661
0.596893	0.624969	-0.557159
0.593811	0.623077	-0.554932
0.590729	0.623077	-0.549194
0.587616	0.620575	-0.545380
0.584534	0.614227	-0.555908
0.581451	0.610779	-0.550171
0.578339	0.609497	-0.545715
0.575226	0.608551	-0.545074
0.572144	0.603485	-0.552399
0.569031	0.598114	-0.554932
0.565918	0.596863	-0.546021
0.562805	0.596558	-0.538696
0.559692	0.592743	-0.545074
0.556580	0.587708	-0.557159
0.553436	0.583588	-0.553650
0.550323	0.582642	-0.549194
0.547211	0.579803	-0.555573
0.544067	0.573151	-0.560364
0.540955	0.569702	-0.566071
0.537811	0.569061	-0.565460
0.534698	0.568115	-0.560028
0.531555	0.563049	-0.573090
0.528412	0.558960	-0.570221
0.525299	0.557037	-0.561951
0.522156	0.556091	-0.550812
0.519012	0.552612	-0.556519
0.515900	0.545990	-0.566071
0.512756	0.542511	-0.558136
0.509613	0.541870	-0.556213
0.506470	0.538727	-0.559082
0.503326	0.534607	-0.564819
0.500183	0.530518	-0.571167
0.497070	0.529236	-0.564484
0.493927	0.527039	-0.565125
0.490784	0.521667	-0.575317
0.487640	0.516296	-0.581360
0.484497	0.515015	-0.578827
0.481354	0.513123	-0.574677
0.478241	0.509979	-0.582947
0.475098	0.504608	-0.585815
0.471954	0.502075	-0.584564
0.468842	0.502075	-0.575012
0.465698	0.498901	-0.575317
0.462555	0.493530	-0.571167
0.459442	0.490387	-0.575623
0.456299	0.487854	-0.567047
0.453186	0.486908	-0.570221
0.450073	0.480591	-0.581360
0.446930	0.475861	-0.585205
0.443817	0.473938	-0.582336
0.440704	0.473633	-0.582947
0.437592	0.469208	-0.581696
0.434479	0.464172	-0.594421
0.431366	0.461639	-0.593781
0.428253	0.460358	-0.590912
0.425171	0.457825	-0.589020
0.422058	0.452454	-0.592834
0.418976	0.449310	-0.599213
0.415863	0.448364	-0.590607
0.412781	0.446136	-0.588043
0.409698	0.441711	-0.589020
0.406616	0.437622	-0.590607
0.403534	0.435394	-0.581360
0.400452	0.434143	-0.580109
0.397369	0.429718	-0.587433
0.394318	0.424347	-0.595703
0.391235	0.420868	-0.590912
0.388184	0.419281	-0.595062
0.385132	0.416443	-0.595062
0.382080	0.412659	-0.603973
0.379028	0.408539	-0.601440
0.375977	0.406982	-0.602081
0.372955	0.405060	-0.604309
