FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/31/2015 
 
 Experiment Name: 	 Chirp on Glass from 100 Hz to 1 Hz, 2um Indent 
 Cantilever ID #: 	 SOI3_E4 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
-0.496887	-0.643311	0.392792
0.261810	-0.069519	0.458069
0.664673	0.608551	0.529419
0.164276	0.459106	0.503601
-0.559296	-0.320068	0.424316
-0.523041	-0.652466	0.394714
0.223694	-0.112488	0.460297
0.666595	0.592743	0.537048
0.204254	0.487549	0.515717
-0.535400	-0.281830	0.429108
-0.548157	-0.656891	0.393738
0.183136	-0.153564	0.451385
0.665863	0.571594	0.533875
0.244965	0.512817	0.521118
-0.508301	-0.240753	0.435150
-0.571960	-0.660675	0.394714
0.140228	-0.196838	0.447235
0.662201	0.547882	0.525909
0.286163	0.539978	0.516998
-0.477875	-0.197479	0.439911
-0.594025	-0.662872	0.396606
0.095032	-0.240112	0.446930
0.655273	0.519775	0.523682
0.327484	0.562744	0.521118
-0.444000	-0.151642	0.441498
-0.613953	-0.660980	0.387054
0.047760	-0.283722	0.429718
0.644775	0.489746	0.516998
0.368622	0.585175	0.522705
-0.406616	-0.102997	0.441833
-0.631348	-0.655609	0.390228
-0.001434	-0.327026	0.433563
0.630402	0.453094	0.515076
0.409119	0.605408	0.524323
-0.365723	-0.052765	0.450439
-0.645752	-0.647736	0.392151
-0.052277	-0.369659	0.430695
0.611877	0.413910	0.514435
0.448578	0.623077	0.530365
-0.321259	0.000946	0.456787
-0.656738	-0.634460	0.385773
-0.104462	-0.411682	0.419861
0.588989	0.370941	0.509338
0.486450	0.638245	0.528442
-0.273376	0.054657	0.465088
-0.663849	-0.617401	0.395325
-0.157593	-0.451813	0.420807
0.561493	0.323883	0.504578
0.522278	0.651215	0.532593
-0.222137	0.111847	0.470184
-0.666656	-0.595276	0.394714
-0.211243	-0.488800	0.419525
0.529236	0.273315	0.498840
0.555511	0.657227	0.536743
-0.167786	0.169373	0.478455
-0.664673	-0.565887	0.404266
-0.264954	-0.524811	0.412842
0.492126	0.218964	0.495026
0.585510	0.661316	0.536743
-0.110565	0.226227	0.481323
-0.657562	-0.532074	0.404572
-0.318146	-0.557983	0.409363
0.450043	0.161133	0.486420
0.611755	0.659424	0.532288
-0.050842	0.281860	0.488312
-0.644928	-0.492584	0.404877
-0.370239	-0.586731	0.395325
0.403107	0.101105	0.474640
0.633545	0.654053	0.530670
0.010925	0.336823	0.494385
-0.626373	-0.446777	0.403290
-0.420502	-0.611694	0.402985
0.351318	0.036652	0.477173
0.650330	0.641083	0.538971
0.074280	0.389282	0.503296
-0.601685	-0.396851	0.421448
-0.468262	-0.631927	0.402344
0.294952	-0.029694	0.471436
0.661499	0.621185	0.536743
0.138580	0.437927	0.510620
-0.570648	-0.340607	0.424957
-0.512756	-0.647095	0.394379
0.234283	-0.097321	0.462219
0.666473	0.594025	0.529083
0.203125	0.485016	0.512848
