FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 5/14/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.500000	0.499725	0.505585
0.500000	0.499725	0.496033
0.500000	0.499725	0.504303
0.500000	0.499725	0.483917
0.500000	0.499725	0.469269
0.500000	0.499420	0.455872
0.500000	0.499420	0.486786
0.500000	0.498779	0.549530
0.500000	0.499420	0.495392
0.500000	0.498779	0.479126
0.500000	0.498779	0.485199
0.500000	0.499420	0.464813
0.500000	0.500366	0.487732
0.500000	0.500366	0.464172
0.500000	0.499420	0.504944
0.500000	0.499420	0.496979
0.500000	0.500061	0.499542
0.500000	0.499115	0.437103
0.500000	0.499115	0.465454
0.500000	0.499115	0.512268
0.500000	0.499725	0.522461
0.500000	0.499115	0.474670
0.500000	0.499115	0.494751
0.500000	0.499420	0.477875
0.500000	0.499725	0.468323
0.500000	0.500061	0.497925
0.500000	0.499725	0.513855
0.500000	0.499725	0.482330
0.500000	0.499725	0.485199
0.500000	0.500061	0.491577
0.500000	0.500061	0.477875
0.500000	0.499725	0.504944
0.500000	0.499115	0.490936
0.500000	0.498779	0.495056
0.500000	0.499420	0.506866
0.500000	0.499115	0.476593
0.500000	0.499115	0.491882
0.500000	0.499115	0.476257
0.500000	0.499725	0.529144
0.500000	0.499420	0.520569
0.500000	0.500061	0.458099
0.500000	0.499725	0.453003
0.500000	0.499420	0.478516
0.500000	0.499115	0.493469
0.500000	0.500061	0.491577
0.500000	0.499420	0.488708
0.500000	0.500366	0.502075
0.500000	0.500061	0.495392
0.500000	0.500061	0.465759
0.500000	0.500061	0.534241
0.500000	0.499725	0.486481
0.500000	0.499725	0.491241
0.500000	0.499725	0.481995
0.500000	0.499115	0.483612
0.500000	0.499725	0.480743
0.500000	0.499115	0.500793
0.500000	0.500061	0.503662
0.500000	0.499420	0.491577
0.500000	0.499725	0.499542
0.500000	0.499420	0.486481
0.500000	0.499420	0.467346
0.500000	0.499420	0.496674
0.500000	0.499725	0.484222
0.500000	0.499725	0.503662
0.500000	0.499420	0.475647
0.500000	0.499725	0.471161
0.500000	0.499725	0.487427
0.500000	0.499420	0.523407
0.500000	0.499420	0.480408
0.500000	0.499725	0.486145
0.500000	0.499725	0.494751
0.500000	0.500061	0.503357
0.500000	0.499420	0.470856
0.500000	0.499725	0.487427
0.500000	0.500061	0.486786
0.500000	0.500061	0.522461
0.500000	0.499420	0.489655
0.500000	0.499115	0.486786
0.500000	0.499420	0.490601
0.500000	0.499725	0.481995
0.500000	0.500061	0.489319
0.500000	0.500061	0.487732
0.500000	0.500061	0.504944
0.500000	0.499420	0.507507
0.500000	0.499420	0.500153
0.500000	0.499420	0.470551
0.500000	0.499420	0.488708
0.500000	0.499725	0.489960
0.500000	0.499420	0.497925
0.500000	0.499115	0.484558
0.500000	0.499725	0.484863
0.500000	0.500061	0.468933
0.500000	0.499725	0.482330
0.500000	0.500061	0.487091
0.500000	0.499725	0.473419
0.500000	0.499725	0.479462
0.500000	0.499725	0.491882
0.500000	0.500061	0.462250
0.500000	0.499420	0.495056
0.500000	0.499725	0.500153
0.500000	0.499420	0.546051
0.500000	0.499420	0.461304
0.500000	0.499725	0.515778
0.500000	0.499420	0.520569
0.500000	0.499725	0.521820
0.500000	0.500366	0.491577
0.500000	0.500366	0.488708
0.500000	0.499725	0.473083
0.500000	0.499725	0.488068
0.500000	0.499420	0.462585
0.500000	0.499725	0.476898
0.500000	0.499420	0.522461
0.500000	0.499725	0.491577
0.500000	0.499725	0.530426
0.500000	0.500366	0.536469
0.500000	0.499725	0.499542
0.500000	0.499725	0.474365
0.500000	0.499115	0.478821
0.500000	0.499420	0.529144
0.500000	0.499725	0.509399
0.500000	0.499725	0.464478
0.500000	0.500061	0.487732
0.500000	0.499725	0.463196
0.500000	0.499420	0.459381
0.500000	0.500061	0.505890
0.500000	0.499420	0.492523
0.500000	0.499725	0.499847
0.500000	0.499420	0.497925
0.500000	0.499725	0.472778
0.500000	0.499725	0.474030
0.500000	0.499420	0.486145
0.500000	0.500061	0.495697
0.500000	0.499115	0.490936
0.500000	0.499420	0.485840
0.500000	0.499420	0.477234
0.500000	0.499420	0.482330
0.500000	0.498779	0.478180
0.500000	0.499420	0.510040
0.500000	0.499725	0.490601
0.500000	0.499725	0.476593
0.500000	0.499420	0.491577
0.500000	0.499725	0.479126
0.500000	0.499420	0.466400
0.500000	0.500061	0.512268
0.500000	0.499725	0.539337
0.500000	0.500061	0.493805
0.500000	0.499420	0.481689
0.500000	0.499725	0.470856
0.500000	0.500061	0.510345
0.500000	0.499725	0.504944
0.500000	0.499420	0.515778
0.500000	0.499115	0.496979
0.500000	0.499420	0.489655
0.500000	0.499725	0.484558
0.500000	0.500061	0.480408
0.500000	0.499420	0.508759
0.500000	0.500061	0.526917
0.500000	0.500061	0.518646
0.500000	0.499725	0.492523
0.500000	0.499115	0.481689
0.500000	0.499725	0.454926
0.500000	0.498779	0.512909
0.500000	0.500061	0.522156
0.500000	0.499725	0.518311
0.500000	0.499115	0.495392
0.500000	0.499725	0.502075
0.500000	0.499420	0.514496
0.500000	0.500061	0.501770
0.500000	0.499420	0.500153
0.500000	0.499420	0.513214
0.500000	0.499725	0.489014
0.500000	0.499420	0.473724
0.500000	0.499115	0.472443
0.500000	0.499725	0.478821
0.500000	0.499725	0.483917
0.500000	0.499420	0.494110
0.500000	0.499115	0.496674
0.500000	0.499420	0.469269
0.500000	0.499420	0.488068
0.500000	0.499725	0.497620
0.500000	0.499725	0.496979
0.500000	0.499725	0.488708
0.500000	0.499420	0.499847
0.500000	0.499420	0.473419
0.500000	0.499420	0.486145
0.500000	0.499420	0.485504
0.500000	0.500061	0.496674
0.500000	0.499725	0.493805
0.500000	0.499725	0.505890
0.500000	0.499725	0.472443
0.500000	0.499725	0.435181
0.500000	0.500061	0.466400
0.500000	0.499725	0.495056
0.500000	0.500061	0.518646
