FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 4/29/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 10000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	0.316010	1.475647
0.000000	0.316315	1.475952
0.000000	0.316956	1.470856
0.000000	0.316315	1.475006
0.000000	0.316620	1.476257
0.000000	0.316620	1.469574
0.000000	0.315674	1.475952
0.000000	0.316315	1.467682
0.000000	0.316315	1.466705
0.000000	0.316010	1.477875
0.000000	0.316620	1.477234
0.000000	0.316315	1.468628
0.000000	0.316315	1.475006
0.000000	0.316010	1.473083
0.000000	0.315674	1.473724
0.000000	0.315674	1.472778
0.000000	0.316315	1.478485
0.000000	0.316010	1.478821
0.000000	0.316620	1.479767
0.000000	0.316315	1.481354
0.000000	0.316315	1.479126
0.000000	0.316010	1.475311
0.000000	0.316620	1.484558
0.000000	0.316620	1.478821
0.000000	0.316620	1.473083
0.000000	0.316315	1.475952
0.000000	0.316315	1.480408
0.000000	0.316315	1.476593
0.000000	0.316315	1.480103
0.000000	0.316620	1.481354
0.000000	0.316010	1.476898
0.000000	0.316956	1.480743
0.000000	0.316620	1.482330
0.000000	0.316010	1.480743
0.000000	0.316315	1.480743
0.000000	0.316010	1.480408
0.000000	0.316315	1.479462
0.000000	0.315674	1.482971
0.000000	0.316315	1.479462
0.000000	0.316315	1.486145
0.000000	0.316315	1.485840
0.000000	0.316315	1.488373
0.000000	0.316620	1.484863
0.000000	0.316315	1.489014
0.000000	0.316315	1.490295
0.000000	0.316620	1.484863
0.000000	0.316010	1.477539
0.000000	0.316956	1.483276
0.000000	0.316620	1.478180
0.000000	0.316315	1.487091
0.000000	0.316620	1.488708
0.000000	0.316620	1.480743
0.000000	0.316010	1.486786
0.000000	0.316620	1.490936
0.000000	0.316315	1.486450
0.000000	0.316010	1.491241
0.000000	0.316315	1.489655
0.000000	0.316620	1.487091
0.000000	0.316010	1.487732
0.000000	0.316315	1.492523
0.000000	0.316620	1.494751
0.000000	0.316315	1.492523
0.000000	0.316010	1.489319
0.000000	0.316315	1.494415
0.000000	0.315674	1.495056
0.000000	0.316315	1.494751
0.000000	0.316010	1.495392
0.000000	0.316010	1.494415
0.000000	0.316010	1.490601
0.000000	0.316620	1.481049
0.000000	0.316010	1.492828
0.000000	0.316620	1.494415
0.000000	0.316010	1.493805
0.000000	0.316620	1.494415
0.000000	0.316620	1.495392
0.000000	0.316620	1.495392
0.000000	0.316315	1.496338
0.000000	0.316620	1.491547
0.000000	0.316620	1.495697
0.000000	0.316956	1.493164
0.000000	0.316315	1.494415
0.000000	0.316620	1.496674
0.000000	0.316010	1.495697
0.000000	0.316315	1.496338
0.000000	0.316315	1.497925
0.000000	0.316620	1.494110
0.000000	0.316620	1.499847
0.000000	0.316620	1.499847
0.000000	0.316620	1.497620
0.000000	0.316620	1.499207
0.000000	0.316315	1.494110
0.000000	0.316620	1.485504
0.000000	0.316956	1.495056
0.000000	0.316315	1.497284
0.000000	0.316620	1.489319
0.000000	0.316620	1.497284
0.000000	0.316620	1.497925
0.000000	0.316956	1.493469
0.000000	0.316620	1.497620
0.000000	0.316956	1.500488
0.000000	0.316620	1.492523
0.000000	0.316010	1.493469
0.000000	0.316315	1.495697
0.000000	0.316010	1.493805
0.000000	0.317261	1.497284
0.000000	0.316010	1.499207
0.000000	0.316315	1.500488
0.000000	0.316956	1.497925
0.000000	0.316315	1.492523
0.000000	0.316620	1.497925
0.000000	0.316010	1.496338
0.000000	0.316620	1.498260
0.000000	0.316620	1.491241
0.000000	0.317261	1.491882
0.000000	0.316315	1.495392
0.000000	0.316315	1.497925
0.000000	0.316010	1.492828
0.000000	0.316956	1.496979
0.000000	0.316620	1.502075
0.000000	0.315674	1.497620
0.000000	0.316620	1.497925
0.000000	0.316315	1.500488
0.000000	0.316315	1.498260
0.000000	0.316620	1.490936
0.000000	0.316010	1.491241
0.000000	0.316010	1.496674
0.000000	0.316315	1.496338
0.000000	0.316620	1.496979
0.000000	0.316315	1.495392
0.000000	0.316620	1.494110
0.000000	0.316620	1.495392
0.000000	0.316620	1.483612
0.000000	0.316315	1.493805
0.000000	0.316620	1.491882
0.000000	0.315674	1.480743
0.000000	0.316315	1.488708
0.000000	0.316315	1.490936
0.000000	0.316315	1.486450
0.000000	0.316620	1.492523
0.000000	0.316315	1.487732
0.000000	0.316315	1.491547
0.000000	0.316315	1.494751
0.000000	0.315674	1.495697
0.000000	0.316010	1.495697
0.000000	0.316620	1.490601
0.000000	0.316956	1.485840
